geometry,description,null_family,n,prevalence,n_partitions,max_levels,min_level_frac,composite_null,case_mix_null,monotone_transform,true_auc,true_auc_min,true_auc_max,true_auc_gap,flag_means,rule,n_sims,n_perm,alpha,seed,geometry_seed_word,pythonhashseed,geometry_wall_s,method,n_evaluable,n_not_evaluable,n_flag,type1_rate,type1_mc_se,has_nominal_level,nominal_level_note,mean_runtime_per_dataset_s
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1121839185,0,800.6368669999938,four_fifths,1000,0,0,0.0,0.0,False,"deterministic rule, no nominal level",0.0003541208000387996
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1121839185,0,800.6368669999938,fixed_threshold_005,1000,0,552,0.552,0.015725647840391186,False,"deterministic rule, no nominal level",0.00033539760022540576
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1121839185,0,800.6368669999938,lum2022_cochranQ,1000,0,63,0.063,0.007683163410991596,True,"Holm over partitions of Cochran's Q, < alpha",0.0014330177000229014
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1121839185,0,800.6368669999938,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014330177000229014
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1121839185,0,802.1709288999991,permutation_null,1000,0,20,0.02,0.004427188724235731,True,max-statistic permutation p-value < alpha,0.3862617005000793
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1121839185,0,802.1709288999991,diciccio2020,1000,0,49,0.049,0.006826346021115542,True,max-T permutation p-value < alpha,0.41270207519989344
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1121839185,0,802.1709288999991,lum2022,1000,0,69,0.069,0.008014923580421713,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014334184999897843
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1121839185,0,802.1709288999991,four_fifths,1000,0,0,0.0,0.0,False,"deterministic rule, no nominal level",0.0003531975002551917
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1121839185,0,802.1709288999991,fixed_threshold_005,1000,0,552,0.552,0.015725647840391186,False,"deterministic rule, no nominal level",0.00033067079976899547
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1121839185,0,802.1709288999991,lum2022_cochranQ,1000,0,63,0.063,0.007683163410991596,True,"Holm over partitions of Cochran's Q, < alpha",0.0014334184999897843
composite_shift_4,"4 equal levels, per-level strictly monotone score map: equal true AUROC, very different score distributions",composite,2000,0.2,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,1121839185,0,802.1709288999991,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014334184999897843
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,984767438,0,803.6334873000014,permutation_null,1000,0,999,0.999,0.0009994998749374613,True,max-statistic permutation p-value < alpha,0.38448261160013497
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,984767438,0,803.6334873000014,diciccio2020,1000,0,999,0.999,0.0009994998749374613,True,max-T permutation p-value < alpha,0.4130554427001771
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,984767438,0,803.6334873000014,lum2022,1000,0,999,0.999,0.0009994998749374613,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014321273995010415
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,984767438,0,803.6334873000014,four_fifths,1000,0,791,0.791,0.012857643641040918,False,"deterministic rule, no nominal level",0.00035439969967410433
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,984767438,0,803.6334873000014,fixed_threshold_005,1000,0,1000,1.0,0.0,False,"deterministic rule, no nominal level",0.0003357984000176657
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,984767438,0,803.6334873000014,lum2022_cochranQ,1000,0,999,0.999,0.0009994998749374613,True,"Holm over partitions of Cochran's Q, < alpha",0.0014321273995010415
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),m30,1000,999,0.05,42,984767438,0,803.6334873000014,lum2022_bootstrapCI,1000,0,757,0.757,0.013562853682024296,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014321273995010415
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,984767438,0,804.1918380999996,permutation_null,1000,0,999,0.999,0.0009994998749374613,True,max-statistic permutation p-value < alpha,0.38642931419971865
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,984767438,0,804.1918380999996,diciccio2020,1000,0,999,0.999,0.0009994998749374613,True,max-T permutation p-value < alpha,0.4116007503001165
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,984767438,0,804.1918380999996,lum2022,1000,0,999,0.999,0.0009994998749374613,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014580769000167493
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,984767438,0,804.1918380999996,four_fifths,1000,0,791,0.791,0.012857643641040918,False,"deterministic rule, no nominal level",0.00035868710013164674
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,984767438,0,804.1918380999996,fixed_threshold_005,1000,0,1000,1.0,0.0,False,"deterministic rule, no nominal level",0.00033960400012438187
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,984767438,0,804.1918380999996,lum2022_cochranQ,1000,0,999,0.999,0.0009994998749374613,True,"Holm over partitions of Cochran's Q, < alpha",0.0014580769000167493
casemix_strong_4,"4 levels, predictor SD 0.6 to 1.9: true AUROC 0.661 to 0.860, gap 0.199 -- strong case-mix heterogeneity",case_mix,2000,0.2,1,4,0.25,False,True,,0.7600843513591324,0.6605664629019874,0.859965171945665,0.19939870904367762,false alarm about fairness (true subgroup AUROC unequal by case mix; model is the exact DGP),ev10,1000,999,0.05,42,984767438,0,804.1918380999996,lum2022_bootstrapCI,1000,0,757,0.757,0.013562853682024296,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014580769000167493
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,643828557,0,796.9243047999917,permutation_null,1000,0,22,0.022,0.0046385342512479085,True,max-statistic permutation p-value < alpha,0.38410497070019484
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,643828557,0,796.9243047999917,diciccio2020,1000,0,47,0.047,0.006692607862410586,True,max-T permutation p-value < alpha,0.40958122900010496
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,643828557,0,796.9243047999917,lum2022,1000,0,74,0.074,0.00827792244467173,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014523785999772372
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,643828557,0,796.9243047999917,four_fifths,1000,0,111,0.111,0.00993373041711924,False,"deterministic rule, no nominal level",0.00035640630015404894
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,643828557,0,796.9243047999917,fixed_threshold_005,1000,0,901,0.901,0.009444522221901962,False,"deterministic rule, no nominal level",0.00033674450020771475
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,643828557,0,796.9243047999917,lum2022_cochranQ,1000,0,73,0.073,0.008226238508577295,True,"Holm over partitions of Cochran's Q, < alpha",0.0014523785999772372
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,643828557,0,796.9243047999917,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014523785999772372
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,643828557,0,794.2992712000123,permutation_null,1000,0,22,0.022,0.0046385342512479085,True,max-statistic permutation p-value < alpha,0.3823075554000097
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,643828557,0,794.2992712000123,diciccio2020,1000,0,47,0.047,0.006692607862410586,True,max-T permutation p-value < alpha,0.40873616340017177
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,643828557,0,794.2992712000123,lum2022,1000,0,74,0.074,0.00827792244467173,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014580937999708113
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,643828557,0,794.2992712000123,four_fifths,1000,0,111,0.111,0.00993373041711924,False,"deterministic rule, no nominal level",0.0003571123998990515
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,643828557,0,794.2992712000123,fixed_threshold_005,1000,0,901,0.901,0.009444522221901962,False,"deterministic rule, no nominal level",0.00033799380011623724
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,643828557,0,794.2992712000123,lum2022_cochranQ,1000,0,73,0.073,0.008226238508577295,True,"Holm over partitions of Cochran's Q, < alpha",0.0014580937999708113
composite_prev005,composite shift at prevalence 0.05 -- ~25 events per level,composite,2000,0.05,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,643828557,0,794.2992712000123,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014580937999708113
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,729615239,0,794.7505737000029,permutation_null,1000,0,22,0.022,0.0046385342512479085,True,max-statistic permutation p-value < alpha,0.3820204619999131
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,729615239,0,794.7505737000029,diciccio2020,1000,0,48,0.048,0.006759881655768835,True,max-T permutation p-value < alpha,0.4095327004002029
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,729615239,0,794.7505737000029,lum2022,1000,0,71,0.071,0.008121514637061242,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014256614997138967
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,729615239,0,794.7505737000029,four_fifths,1000,0,0,0.0,0.0,False,"deterministic rule, no nominal level",0.00035260129962989595
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,729615239,0,794.7505737000029,fixed_threshold_005,1000,0,360,0.36,0.015178932768808221,False,"deterministic rule, no nominal level",0.0003312092001287965
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,729615239,0,794.7505737000029,lum2022_cochranQ,1000,0,47,0.047,0.006692607862410586,True,"Holm over partitions of Cochran's Q, < alpha",0.0014256614997138967
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,729615239,0,794.7505737000029,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014256614997138967
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,729615239,0,795.0690649999888,permutation_null,1000,0,22,0.022,0.0046385342512479085,True,max-statistic permutation p-value < alpha,0.382816988900071
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,729615239,0,795.0690649999888,diciccio2020,1000,0,48,0.048,0.006759881655768835,True,max-T permutation p-value < alpha,0.40902777749995584
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,729615239,0,795.0690649999888,lum2022,1000,0,71,0.071,0.008121514637061242,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014397398003202398
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,729615239,0,795.0690649999888,four_fifths,1000,0,0,0.0,0.0,False,"deterministic rule, no nominal level",0.00035324150021187964
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,729615239,0,795.0690649999888,fixed_threshold_005,1000,0,360,0.36,0.015178932768808221,False,"deterministic rule, no nominal level",0.0003348990997183137
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,729615239,0,795.0690649999888,lum2022_cochranQ,1000,0,47,0.047,0.006692607862410586,True,"Holm over partitions of Cochran's Q, < alpha",0.0014397398003202398
composite_prev050,composite shift at prevalence 0.50 -- balanced outcome,composite,2000,0.5,1,4,0.25,True,False,power,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,729615239,0,795.0690649999888,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014397398003202398
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,689806073,0,795.3623308999959,permutation_null,1000,0,36,0.036,0.005891010100144117,True,max-statistic permutation p-value < alpha,0.38250111750011273
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,689806073,0,795.3623308999959,diciccio2020,1000,0,42,0.042,0.0063431853196954605,True,max-T permutation p-value < alpha,0.4096101510999142
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,689806073,0,795.3623308999959,lum2022,1000,0,58,0.058,0.007391616873188166,True,"Holm over partitions of the one-sided z-test, < alpha",0.001434429599699797
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,689806073,0,795.3623308999959,four_fifths,1000,0,0,0.0,0.0,False,"deterministic rule, no nominal level",0.00035345159978896845
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,689806073,0,795.3623308999959,fixed_threshold_005,1000,0,582,0.582,0.015597307459943206,False,"deterministic rule, no nominal level",0.0003345067001064308
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,689806073,0,795.3623308999959,lum2022_cochranQ,1000,0,43,0.043,0.006414904519944158,True,"Holm over partitions of Cochran's Q, < alpha",0.001434429599699797
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,689806073,0,795.3623308999959,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.001434429599699797
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,689806073,0,799.4151258000056,permutation_null,1000,0,36,0.036,0.005891010100144117,True,max-statistic permutation p-value < alpha,0.3842902149000729
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,689806073,0,799.4151258000056,diciccio2020,1000,0,42,0.042,0.0063431853196954605,True,max-T permutation p-value < alpha,0.41187399469994124
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,689806073,0,799.4151258000056,lum2022,1000,0,58,0.058,0.007391616873188166,True,"Holm over partitions of the one-sided z-test, < alpha",0.0014391497999313287
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,689806073,0,799.4151258000056,four_fifths,1000,0,0,0.0,0.0,False,"deterministic rule, no nominal level",0.00035493560016038825
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,689806073,0,799.4151258000056,fixed_threshold_005,1000,0,582,0.582,0.015597307459943206,False,"deterministic rule, no nominal level",0.00033721589972265063
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,689806073,0,799.4151258000056,lum2022_cochranQ,1000,0,43,0.043,0.006414904519944158,True,"Holm over partitions of Cochran's Q, < alpha",0.0014391497999313287
composite_logit_4,"4 levels, logistic (logit-scaling) monotone map -- non-power check on the composite-null result",composite,2000,0.2,1,4,0.25,True,False,logit_scale,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),ev10,1000,999,0.05,42,689806073,0,799.4151258000056,lum2022_bootstrapCI,1000,0,0,0.0,0.0,True,bootstrap lower bound on V_dc > 0 at one-sided level alpha/P (Bonferroni over P partitions); family-wise level alpha,0.0014391497999313287
composite_pwl_4,"4 levels, two-segment piecewise-linear monotone map -- a kinked, non-smooth transform",composite,2000,0.2,1,4,0.25,True,False,piecewise,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1139998310,0,796.0705783000012,permutation_null,1000,0,27,0.027,0.00512552436341883,True,max-statistic permutation p-value < alpha,0.38338027049992524
composite_pwl_4,"4 levels, two-segment piecewise-linear monotone map -- a kinked, non-smooth transform",composite,2000,0.2,1,4,0.25,True,False,piecewise,0.75,0.75,0.75,0.0,false positive (all true subgroup AUROC equal),m30,1000,999,0.05,42,1139998310,0,796.0705783000012,diciccio2020,1000,0,43,0.043,0.006414904519944158,True,max-T permutation p-value < alpha,0.40937530120043086
